gradeId,gradeLabel,subjectId,subjectName,competencyId,competencyName,outcomeId,outcomeName,indicatorId,indicatorName,weight,difficulty
3,3,math,Mathematics,measurement,Measurement,3.22,Compares two objects in terms of their weight as heavier than/ lighter than ,3.22-heavy-or-light-2,Heavy or Light 2,-0.81,-0.81
3,3,math,Mathematics,measurement,Measurement,3.22,Compares two objects in terms of their weight as heavier than/ lighter than ,3.22-heavy-or-light-3,Heavy or Light 3,-0.8,-0.8
3,3,math,Mathematics,measurement,Measurement,3.22,Compares two objects in terms of their weight as heavier than/ lighter than ,3.22-heavy-or-light-4,Heavy or Light 4,-0.77,-0.77
3,3,math,Mathematics,measurement,Measurement,3.23,"Compares capacities of two capacities of two vessels like bottles, glasses, bucket, etc.",3.23-capacity-of-glass,Capacity of Glass,-0.8,-0.8
3,3,math,Mathematics,measurement,Measurement,3.29,Recites the names of the days of the week and months of the year ,3.29-days-of-the-week,Days of the week,-0.71,-0.71
3,3,math,Mathematics,measurement,Measurement,3.29,Recites the names of the days of the week and months of the year ,3.29-days-of-the-week-1,Days of the week-1,-0.7,-0.7
3,3,math,Mathematics,measurement,Measurement,3.29,Recites the names of the days of the week and months of the year ,3.29-months-of-the-year,Months of the year,-0.69,-0.69
3,3,math,Mathematics,measurement,Measurement,4.2,Represents an amount up to Rs. 20 using notes/coins ,4.2-indian-currency-3,Indian Currency 3,0.6,0.6
3,3,math,Mathematics,measurement,Measurement,4.21,"Estimates and measures short lengths using non uniform units like a finger, hand span, length of a forearm, footsteps, etc. ",4.21-basics,Basics,-0.4,-0.4
3,3,math,Mathematics,measurement,Measurement,4.22,Compares three objects in terms of their weight as heaviest/lightest ,4.22-heaviest-or-lightest?,Heaviest or Lightest?,-0.4,-0.4
3,3,math,Mathematics,measurement,Measurement,4.23,"Estimates and measures capacities of containers using uniform non- standard units like a cup/ spoon / mug, etc. ",4.23-capacity-of-glass,Capacity of Glass,-0.4,-0.4
3,3,math,Mathematics,measurement,Measurement,4.24,"Appropriately uses vocabulary like hot or cold about objects, weather, etc.",4.24-gap,GAP,-0.4,-0.4
3,3,math,Mathematics,measurement,Measurement,4.29,Identifies the names of the days of the week and months of the year for day/ month,4.29-days-of-the-week-2,Days of the week-2,-0.32,-0.32
3,3,math,Mathematics,measurement,Measurement,4.29,Identifies the names of the days of the week and months of the year for day/ month,4.29-months-of-the-year-1,Months of the year-1,-0.31,-0.31
3,3,math,Mathematics,measurement,Measurement,4.29,Identifies the names of the days of the week and months of the year for day/ month,4.29-months-of-the-year-2,Months of the year-2,-0.3,-0.3
3,3,math,Mathematics,measurement,Measurement,4.29,Identifies the names of the days of the week and months of the year for day/ month,4.29-months-of-the-year-3,Months of the year-3,-0.29,-0.29
3,3,math,Mathematics,measurement,Measurement,4.29,Identifies the names of the days of the week and months of the year for day/ month,4.29-months-of-the-year-4,Months of the year-4,-0.28,-0.28
3,3,math,Mathematics,measurement,Measurement,5.2,Represents an amount up to Rs. 100 using notes and coins ,5.2-indian-currency-4,Indian Currency 4,1.59,1.59
3,3,math,Mathematics,measurement,Measurement,5.2,Represents an amount up to Rs. 100 using notes and coins ,5.2-indian-currency-5,Indian Currency 5,1.61,1.61
3,3,math,Mathematics,measurement,Measurement,5.21,"Estimates and measures length/ distances using uniform non- standard units like a rod/ pencil/ thread, etc. ",5.21-comparison,Comparison,0,0
3,3,math,Mathematics,measurement,Measurement,5.22,Compares objects as heavier than/ lighter than using simple balance.,5.22-more-comparisons,More comparisons,0,0
3,3,math,Mathematics,measurement,Measurement,5.23,"Compares the capacity of different containers in terms of non-standard units for example cup/ spoon/ bucket, etc. ",5.23-comparison,Comparison,0,0
3,3,math,Mathematics,measurement,Measurement,5.24,"Compares objects as hotter than as/ colder than by observable properties like condensation, steaming etc.",5.24-gap,GAP,0,0
3,3,math,Mathematics,measurement,Measurement,5.29,Identifies the days of the week and months of the year using a calendar in his/her daily life events,5.29-practice,Practice,0.09,0.09
3,3,math,Mathematics,measurement,Measurement,5.29,Identifies the days of the week and months of the year using a calendar in his/her daily life events,5.29-more-practice,More Practice,0.1,0.1
3,3,math,Mathematics,measurement,Measurement,5.29,Identifies the days of the week and months of the year using a calendar in his/her daily life events,5.29-days-of-the-week-3,Days of the week-3,0.11,0.11
3,3,math,Mathematics,measurement,Measurement,5.7,"Sequences the events occurring according to their duration in terms of days; for example, does a child remain in school for a longer period than at home.",5.7-gap,GAP,0.1,0.1
3,3,math,Mathematics,patterns,Patterns,3.27,"Creates new patterns with leaf printing or thumb printing, etc.",3.27-gap,GAP,0.2,0.2
3,3,math,Mathematics,patterns,Patterns,4.27,"Observes, extends, and creates patterns of shapes, numbers, and musical/sound patterns. For example, arrangement of shapes/ objects/ numbers, etc.: - For example 1, 2, 3, 4, 5, . . . ",4.27-shape-sequence,Shape Sequence,0.58,0.58
3,3,math,Mathematics,patterns,Patterns,4.27,"Observes, extends, and creates patterns of shapes, numbers, and musical/sound patterns. For example, arrangement of shapes/ objects/ numbers, etc.: - For example 1, 2, 3, 4, 5, . . . ",4.27-shape-pair,Shape Pair,0.59,0.59
3,3,math,Mathematics,patterns,Patterns,4.27,"Observes, extends, and creates patterns of shapes, numbers, and musical/sound patterns. For example, arrangement of shapes/ objects/ numbers, etc.: - For example 1, 2, 3, 4, 5, . . . ",4.27-shape-pattern,Shape Pattern,0.6,0.6
3,3,math,Mathematics,patterns,Patterns,4.27,"Observes, extends, and creates patterns of shapes, numbers, and musical/sound patterns. For example, arrangement of shapes/ objects/ numbers, etc.: - For example 1, 2, 3, 4, 5, . . . ",4.27-shape-order,Shape order,0.61,0.61
3,3,math,Mathematics,patterns,Patterns,4.27,"Observes, extends, and creates patterns of shapes, numbers, and musical/sound patterns. For example, arrangement of shapes/ objects/ numbers, etc.: - For example 1, 2, 3, 4, 5, . . . ",4.27-succession-in-shapes,Succession in Shapes,0.62,0.62
3,3,math,Mathematics,patterns,Patterns,5.27,"Observes and generalises the patterns in numbers like in multiplication tables, 1-100 number grid or objects in the environment. ",5.27-skip-by-5s,Skip By 5's,1.31,1.31
3,3,math,Mathematics,patterns,Patterns,5.27,"Observes and generalises the patterns in numbers like in multiplication tables, 1-100 number grid or objects in the environment. ",5.27-skip-by-10s,Skip By 10's,1.32,1.32
3,3,math,Mathematics,patterns,Patterns,5.27,"Observes and generalises the patterns in numbers like in multiplication tables, 1-100 number grid or objects in the environment. ",5.27-skip-by-100,Skip By 100,1.33,1.33
3,3,math,Mathematics,patterns,Patterns,5.27,"Observes and generalises the patterns in numbers like in multiplication tables, 1-100 number grid or objects in the environment. ",5.27-table-of-1,Table of 1,1.34,1.34
3,3,math,Mathematics,patterns,Patterns,5.27,"Observes and generalises the patterns in numbers like in multiplication tables, 1-100 number grid or objects in the environment. ",5.27-count-and-multiply-2,Count and Multiply 2,1.35,1.35
3,3,math,Mathematics,patterns,Patterns,5.27,"Observes and generalises the patterns in numbers like in multiplication tables, 1-100 number grid or objects in the environment. ",5.27-table-of-2,Table of 2,1.36,1.36
3,3,math,Mathematics,patterns,Patterns,5.27,"Observes and generalises the patterns in numbers like in multiplication tables, 1-100 number grid or objects in the environment. ",5.27-skip-by-2s,Skip by 2's,1.37,1.37
3,3,math,Mathematics,patterns,Patterns,5.27,"Observes and generalises the patterns in numbers like in multiplication tables, 1-100 number grid or objects in the environment. ",5.27-count-and-multiply-3,Count and Multiply 3,1.38,1.38
3,3,math,Mathematics,patterns,Patterns,5.27,"Observes and generalises the patterns in numbers like in multiplication tables, 1-100 number grid or objects in the environment. ",5.27-table-of-3,Table of 3,1.39,1.39
3,3,math,Mathematics,patterns,Patterns,5.27,"Observes and generalises the patterns in numbers like in multiplication tables, 1-100 number grid or objects in the environment. ",5.27-skip-by-3s,Skip by 3's,1.4,1.4
3,3,math,Mathematics,patterns,Patterns,5.27,"Observes and generalises the patterns in numbers like in multiplication tables, 1-100 number grid or objects in the environment. ",5.27-table-of-3,Table of 3,1.41,1.41
3,3,math,Mathematics,patterns,Patterns,5.27,"Observes and generalises the patterns in numbers like in multiplication tables, 1-100 number grid or objects in the environment. ",5.27-table-of-4,Table of 4,1.42,1.42
3,3,math,Mathematics,patterns,Patterns,5.27,"Observes and generalises the patterns in numbers like in multiplication tables, 1-100 number grid or objects in the environment. ",5.27-table-1-10,Table 1-10,1.43,1.43
3,3,math,Mathematics,patterns,Patterns,5.27,"Observes and generalises the patterns in numbers like in multiplication tables, 1-100 number grid or objects in the environment. ",5.27-table-of-5,Table of 5,1.44,1.44
3,3,math,Mathematics,patterns,Patterns,5.27,"Observes and generalises the patterns in numbers like in multiplication tables, 1-100 number grid or objects in the environment. ",5.27-table-of-6,Table of 6,1.45,1.45
3,3,math,Mathematics,patterns,Patterns,5.27,"Observes and generalises the patterns in numbers like in multiplication tables, 1-100 number grid or objects in the environment. ",5.27-table-of-7,Table of 7,1.46,1.46
3,3,math,Mathematics,patterns,Patterns,5.27,"Observes and generalises the patterns in numbers like in multiplication tables, 1-100 number grid or objects in the environment. ",5.27-table-of-8,Table of 8,1.47,1.47
3,3,math,Mathematics,patterns,Patterns,5.27,"Observes and generalises the patterns in numbers like in multiplication tables, 1-100 number grid or objects in the environment. ",5.27-table-of-9,Table of 9,1.57,1.57
3,3,math,Mathematics,data-handling,Data Handling,3.28,Draws inferences from situations that surround him/her for example: I have more red pencils than blue. ,3.28-gap,GAP,0.1,0.1
3,3,math,Mathematics,data-handling,Data Handling,4.28,"Collects, records (using pictures/ numerals) and interprets simple information by looking at visuals. ",4.28-gap,GAP,0.5,0.5
3,3,math,Mathematics,data-handling,Data Handling,5.28,Draws inference based on the data collected such as the number of vehicles used in Samir's house is more than that of Angelina etc.,5.28-gap,GAP,0.9,0.9
3,3,math,Mathematics,mathematical-communication,Mathematical Communication,3.3,Describes usage of commonly available technological tools around him/ her. ,3.3-gap,GAP,-0.5,-0.5
3,3,math,Mathematics,mathematical-communication,Mathematical Communication,4.3,Uses some technological tools available around him/her.,4.3-gap,GAP,0.1,0.1
3,3,math,Mathematics,mathematical-communication,Mathematical Communication,5.3,Demonstrates interest/curiosity in newer technology as per child's context.,5.3-gap,GAP,0.3,0.3
